Id,file,jurisdiction,last_reform_date,source,title
8.00304,8.00304.txt,MX,2022-08-24,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/304controv_24ago22.doc,"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA CONTROVERSIA CONSTITUCIONAL 115/2020, ASÍ COMO LOS VOTOS PARTICULARES DE LOS SEÑORES MINISTROS JUAN LUIS GONZÁLEZ ALCÁNTARA CARRANCÁ Y PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA, PARTICULAR Y CONCURRENTE DEL SEÑOR MINISTRO LUIS MARÍA AGUILAR MORALES, CONCURRENTES DE LA SEÑORA MINISTRA NORMA LUCÍA PIÑA HERNÁNDEZ Y DEL SEÑOR MINISTRO PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA, Y CONCURRENTE DE LA SEÑORA MINISTRA LORETTA ORTIZ AHLF Y DEL SEÑOR MINISTRO JAVIER LAYNEZ POTISEK. ----- NOTA: DECLARA LA INCONSTITUCIONALIDAD DE LA OMISIÓN DEL CONGRESO DE LA UNIÓN DE EMITIR LA LEY GENERAL DE AGUAS A QUE SE REFIERE EL ARTÍCULO TERCERO TRANSITORIO DEL DECRETO DE REFORMAS CONSTITUCIONALES DOF 08-02-2012."
8.00303,8.00303.txt,MX,2022-07-15,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/303controv_15jul22.doc,"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA CONTROVERSIA CONSTITUCIONAL 59/2020, ASÍ COMO LOS VOTOS CONCURRENTE DE LA SEÑORA MINISTRA NORMA LUCÍA PIÑA HERNÁNDEZ, PARTICULARES DE LOS SEÑORES MINISTROS LUIS MARÍA AGUILAR MORALES Y PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA Y CONCURRENTE DE LA SEÑORA MINISTRA LORETTA ORTIZ AHLF Y DEL SEÑOR MINISTRO JAVIER LAYNEZ POTISEK. ----- NOTA: DECLARA LA INCONSTITUCIONALIDAD DE LA OMISIÓN DEL CONGRESO DE LA UNIÓN DE EMITIR LA LEY GENERAL DE AGUAS A QUE SE REFIERE EL ARTÍCULO TERCERO TRANSITORIO DEL DECRETO DE REFORMAS CONSTITUCIONALES DOF 08-02-2012."
8.00302,8.00302.txt,MX,2022-07-07,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/302controv_07jul22.doc,"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA CONTROVERSIA CONSTITUCIONAL 79/2020, ASÍ COMO LOS VOTOS PARTICULARES DE LOS SEÑORES MINISTROS JUAN LUIS GONZÁLEZ ALCÁNTARA CARRANCÁ Y PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA, CONCURRENTES DE LA SEÑORA MINISTRA NORMA LUCÍA PIÑA HERNÁNDEZ Y DEL SEÑOR MINISTRO PRESIDENTE ATURO ZALDÍVAR LELO DE LARREA, PARTICULAR Y CONCURRENTE DEL SEÑOR MINISTRO LUIS MARÍA AGUILAR MORALES Y CONCURRENTE DE LA SEÑORA MINISTRA LORETTA ORTIZ AHLF Y DEL SEÑOR MINISTRO JAVIER LAYNEZ POTISEK. ----- NOTA: DECLARA LA INCONSTITUCIONALIDAD DE LA OMISIÓN DEL CONGRESO DE LA UNIÓN DE EMITIR LA LEY GENERAL DE AGUAS A QUE SE REFIERE EL ARTÍCULO TERCERO TRANSITORIO DEL DECRETO DE REFORMAS CONSTITUCIONALES DOF 08-02-2012."
8.00301,8.00301.txt,MX,2022-07-04,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/301controv_04jul22.doc,"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA CONTROVERSIA CONSTITUCIONAL 116/2020, ASÍ COMO LOS VOTOS PARTICULARES DE LOS SEÑORES MINISTROS JUAN LUIS GONZÁLEZ ALCÁNTARA CARRANCÁ Y PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA, CONCURRENTES DE LA SEÑORA MINISTRA NORMA LUCÍA PIÑA HERNÁNDEZ Y DEL SEÑOR MINISTRO PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA, PARTICULAR Y CONCURRENTE DEL SEÑOR MINISTRO LUIS MARÍA AGUILAR MORALES Y CONCURRENTE DE LA SEÑORA MINISTRA LORETTA ORTIZ AHLF Y DEL SEÑOR MINISTRO JAVIER LAYNEZ POTISEK. ----- NOTA: DECLARA LA INCONSTITUCIONALIDAD DE LA OMISIÓN DEL CONGRESO DE LA UNIÓN DE EMITIR LA LEY GENERAL DE AGUAS A QUE SE REFIERE EL ARTÍCULO TERCERO TRANSITORIO DEL DECRETO DE REFORMAS CONSTITUCIONALES DOF 08-02-2012."
8.00300,8.00300.txt,MX,2022-07-01,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/300controv_01jul22.doc,"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA CONTROVERSIA CONSTITUCIONAL 77/2020, ASÍ COMO LOS VOTOS CONCURRENTE DE LA SEÑORA MINISTRA NORMA LUCÍA PIÑA HERNÁNDEZ, PARTICULARES DE LOS SEÑORES MINISTROS LUIS MARÍA AGUILAR MORALES Y PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA Y CONCURRENTE DE LA SEÑORA MINISTRA LORETTA ORTIZ AHLF Y DEL SEÑOR MINISTRO JAVIER LAYNEZ POTISEK. ----- NOTA: DECLARA LA INCONSTITUCIONALIDAD DE LA OMISIÓN DEL CONGRESO DE LA UNIÓN DE EMITIR LA LEY GENERAL DE AGUAS A QUE SE REFIERE EL ARTÍCULO TERCERO TRANSITORIO DEL DECRETO DE REFORMAS CONSTITUCIONALES DOF 08-02-2012."
8.00299,8.00299.txt,MX,2022-06-28,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/299controv_28jun22.doc,"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA CONTROVERSIA CONSTITUCIONAL 68/2020, ASÍ COMO LOS VOTOS CONCURRENTE DE LA SEÑORA MINISTRA NORMA LUCÍA PIÑA HERNÁNDEZ, PARTICULARES DE LOS SEÑORES MINISTROS LUIS MARÍA AGUILAR MORALES Y PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA Y CONCURRENTE DE LA SEÑORA MINISTRA LORETTA ORTIZ AHLF Y DEL SEÑOR MINISTRO JAVIER LAYNEZ POTISEK. ----- NOTA: DECLARA LA INCONSTITUCIONALIDAD DE LA OMISIÓN DEL CONGRESO DE LA UNIÓN DE EMITIR LA LEY GENERAL DE AGUAS A QUE SE REFIERE EL ARTÍCULO TERCERO TRANSITORIO DEL DECRETO DE REFORMAS CONSTITUCIONALES DOF 08-02-2012."
8.00298,8.00298.txt,MX,2022-06-27,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/298controv_27jun22.doc,"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA CONTROVERSIA CONSTITUCIONAL 150/2020, ASÍ COMO LOS VOTOS CONCURRENTE DE LA SEÑORA MINISTRA NORMA LUCÍA PIÑA HERNÁNDEZ, PARTICULARES DE LOS SEÑORES MINISTROS LUIS MARÍA AGUILAR MORALES Y PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA, Y CONCURRENTE DE LA SEÑORA MINISTRA LORETTA ORTIZ AHLF Y DEL SEÑOR MINISTRO JAVIER LAYNEZ POTISEK. ----- NOTA: DECLARA LA INCONSTITUCIONALIDAD DE LA OMISIÓN DEL CONGRESO DE LA UNIÓN DE EMITIR LA LEY GENERAL DE AGUAS A QUE SE REFIERE EL ARTÍCULO TERCERO TRANSITORIO DEL DECRETO DE REFORMAS CONSTITUCIONALES DOF 08-02-2012."
8.00297,8.00297.txt,MX,2022-06-10,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/297controv_10jun22.doc,"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA CONTROVERSIA CONSTITUCIONAL 16/2017, ASÍ COMO LOS VOTOS PARTICULAR DEL SEÑOR MINISTRO JOSÉ FERNANDO FRANCO GONZÁLEZ SALAS, CONCURRENTE Y PARTICULAR DEL SEÑOR MINISTRO LUIS MARÍA AGUILAR MORALES, Y VOTOS CONCURRENTE Y PARTICULAR DEL SEÑOR MINISTRO PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA. ----- NOTA: DECLARA LA INVALIDEZ DE ARTÍCULOS DE LA LEY GENERAL DE ASENTAMIENTOS HUMANOS, ORDENAMIENTO TERRITORIAL Y DESARROLLO URBANO, CON EFECTOS SÓLO ENTRE LAS PARTES."
8.00296,8.00296.txt,MX,2022-05-23,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/296controv_23may22.doc,"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA CONTROVERSIA CONSTITUCIONAL 56/2020, ASÍ COMO LOS VOTOS CONCURRENTE DE LA SEÑORA MINISTRA LORETTA ORTIZ AHLF Y DEL SEÑOR MINISTRO JAVIER LAYNEZ POTISEK, CONCURRENTE DEL SEÑOR MINISTRO PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA Y PARTICULARES DE LOS SEÑORES MINISTROS JUAN LUIS GONZÁLEZ ALCÁNTARA CARRANCÁ Y PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA. ----- NOTA: DECLARA LA INCONSTITUCIONALIDAD DE LA OMISIÓN DEL CONGRESO DE LA UNIÓN DE EMITIR LA LEY GENERAL DE AGUAS A QUE SE REFIERE EL ARTÍCULO TERCERO TRANSITORIO DEL DECRETO DE REFORMAS CONSTITUCIONALES DOF 08-02-2012."
8.00295,8.00295.txt,MX,2022-05-16,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/295controv_16may22.doc,"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA CONTROVERSIA CONSTITUCIONAL 177/2018, ASÍ COMO LOS VOTOS PARTICULAR DEL SEÑOR MINISTRO JOSÉ FERNANDO FRANCO GONZÁLEZ SALAS Y CONCURRENTE DEL SEÑOR MINISTRO LUIS MARÍA AGUILAR MORALES."
8.00294,8.00294.txt,MX,2022-05-12,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/294controv_12may22.doc,SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA CONTROVERSIA CONSTITUCIONAL 266/2019.
8.00293,8.00293.txt,MX,2022-05-06,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/293controv_06may22.doc,"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA CONTROVERSIA CONSTITUCIONAL 23/2017, ASÍ COMO LOS VOTOS PARTICULAR DEL SEÑOR MINISTRO JOSÉ FERNANDO FRANCO GONZÁLEZ SALAS, CONCURRENTE Y PARTICULAR DEL SEÑOR MINISTRO LUIS MARÍA AGUILAR MORALES Y CONCURRENTE DEL SEÑOR MINISTRO PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA. ----- NOTA: DECLARA LA INVALIDEZ DE ARTÍCULOS DE LA LEY GENERAL DE ASENTAMIENTOS HUMANOS, ORDENAMIENTO TERRITORIAL Y DESARROLLO URBANO, CON EFECTOS SÓLO ENTRE LAS PARTES."
8.00292,8.00292.txt,MX,2022-05-02,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/292controv_02may22.doc,"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA CONTROVERSIA CONSTITUCIONAL 22/2017, ASÍ COMO LOS VOTOS PARTICULAR DEL SEÑOR MINISTRO JOSÉ FERNANDO FRANCO GONZÁLEZ SALAS, CONCURRENTE Y PARTICULAR DEL SEÑOR MINISTRO LUIS MARÍA AGUILAR MORALES Y CONCURRENTE DEL SEÑOR MINISTRO PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA. ----- NOTA: DECLARA LA INVALIDEZ DE ARTÍCULOS DE LA LEY GENERAL DE ASENTAMIENTOS HUMANOS, ORDENAMIENTO TERRITORIAL Y DESARROLLO URBANO, CON EFECTOS SÓLO ENTRE LAS PARTES."
8.00291,8.00291.txt,MX,2022-04-28,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/291controv_28abr22.doc,"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA CONTROVERSIA CONSTITUCIONAL 15/2017, ASÍ COMO LOS VOTOS PARTICULAR DEL SEÑOR MINISTRO JOSÉ FERNANDO FRANCO GONZÁLEZ SALAS, CONCURRENTE Y PARTICULAR DEL SEÑOR MINISTRO LUIS MARÍA AGUILAR MORALES Y CONCURRENTE DEL SEÑOR MINISTRO PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA. ----- NOTA: DECLARA LA INVALIDEZ DE ARTÍCULOS DE LA LEY GENERAL DE ASENTAMIENTOS HUMANOS, ORDENAMIENTO TERRITORIAL Y DESARROLLO URBANO, CON EFECTOS SÓLO ENTRE LAS PARTES."
8.00290,8.00290.txt,MX,2022-04-26,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/290controv_26abr22.doc,"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA CONTROVERSIA CONSTITUCIONAL 17/2017, ASÍ COMO LOS VOTOS PARTICULAR DEL SEÑOR MINISTRO JOSÉ FERNANDO FRANCO GONZÁLEZ SALAS, CONCURRENTE Y PARTICULAR DEL SEÑOR MINISTRO LUIS MARÍA AGUILAR MORALES Y CONCURRENTE DEL SEÑOR MINISTRO PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA. ----- NOTA: DECLARA LA INVALIDEZ DE ARTÍCULOS DE LA LEY GENERAL DE ASENTAMIENTOS HUMANOS, ORDENAMIENTO TERRITORIAL Y DESARROLLO URBANO, CON EFECTOS SÓLO ENTRE LAS PARTES."
8.00289,8.00289.txt,MX,2022-04-25,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/289controv_25abr22.doc,"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA CONTROVERSIA CONSTITUCIONAL 21/2017, ASÍ COMO LOS VOTOS PARTICULAR DEL SEÑOR MINISTRO JOSÉ FERNANDO FRANCO GONZÁLEZ SALAS, CONCURRENTE Y PARTICULAR DEL SEÑOR MINISTRO LUIS MARÍA AGUILAR MORALES Y CONCURRENTE DEL SEÑOR MINISTRO PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA. ----- NOTA: DECLARA LA INVALIDEZ DE ARTÍCULOS DE LA LEY GENERAL DE ASENTAMIENTOS HUMANOS, ORDENAMIENTO TERRITORIAL Y DESARROLLO URBANO, CON EFECTOS SÓLO ENTRE LAS PARTES."
8.00288,8.00288.txt,MX,2022-04-21,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/288controv_21abr22.doc,"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA CONTROVERSIA CONSTITUCIONAL 14/2017, ASÍ COMO LOS VOTOS PARTICULAR DEL SEÑOR MINISTRO JOSÉ FERNANDO FRANCO GONZÁLEZ SALAS, CONCURRENTE Y PARTICULAR DEL SEÑOR MINISTRO LUIS MARÍA AGUILAR MORALES Y CONCURRENTE DEL SEÑOR MINISTRO PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA. ----- NOTA: DECLARA LA INVALIDEZ DE ARTÍCULOS DE LA LEY GENERAL DE ASENTAMIENTOS HUMANOS, ORDENAMIENTO TERRITORIAL Y DESARROLLO URBANO, CON EFECTOS SÓLO ENTRE LAS PARTES."
8.00287,8.00287.txt,MX,2022-04-20,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/287controv_20abr22.doc,"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA CONTROVERSIA CONSTITUCIONAL 20/2017, ASÍ COMO LOS VOTOS PARTICULAR DEL SEÑOR MINISTRO JOSÉ FERNANDO FRANCO GONZÁLEZ SALAS, CONCURRENTE Y PARTICULAR DEL SEÑOR MINISTRO LUIS MARÍA AGUILAR MORALES Y CONCURRENTE DEL SEÑOR MINISTRO PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA. ----- NOTA: DECLARA LA INVALIDEZ DE ARTÍCULOS DE LA LEY GENERAL DE ASENTAMIENTOS HUMANOS, ORDENAMIENTO TERRITORIAL Y DESARROLLO URBANO, CON EFECTOS SÓLO ENTRE LAS PARTES."
8.00286,8.00286.txt,MX,2022-04-19,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/286controv_19abr22.doc,"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA CONTROVERSIA CONSTITUCIONAL 18/2017, ASÍ COMO LOS VOTOS PARTICULAR DEL SEÑOR MINISTRO JOSÉ FERNANDO FRANCO GONZÁLEZ SALAS, CONCURRENTE Y PARTICULAR DEL SEÑOR MINISTRO LUIS MARÍA AGUILAR MORALES Y CONCURRENTE DEL SEÑOR MINISTRO PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA. ----- NOTA: DECLARA LA INVALIDEZ DE ARTÍCULOS DE LA LEY GENERAL DE ASENTAMIENTOS HUMANOS, ORDENAMIENTO TERRITORIAL Y DESARROLLO URBANO, CON EFECTOS SÓLO ENTRE LAS PARTES."
8.00285,8.00285.txt,MX,2022-04-05,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/285controv_05abr22.doc,"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA CONTROVERSIA CONSTITUCIONAL 95/2016, ASÍ COMO LOS VOTOS CONCURRENTES DE LOS SEÑORES MINISTROS JOSÉ FERNANDO FRANCO GONZÁLEZ SALAS Y PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA."
8.00284,8.00284.txt,MX,2022-04-04,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/284controv_04abr22.doc,"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA CONTROVERSIA CONSTITUCIONAL 23/2020, ASÍ COMO EL VOTO PARTICULAR DEL SEÑOR MINISTRO JUAN LUIS GONZÁLEZ ALCÁNTARA CARRANCÁ."
8.00283,8.00283.txt,MX,2022-04-01,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/283controv_01abr22.doc,"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA CONTROVERSIA CONSTITUCIONAL 94/2016, ASÍ COMO LOS VOTOS CONCURRENTES DE LOS SEÑORES MINISTROS JOSÉ FERNANDO FRANCO GONZÁLEZ SALAS Y PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA."
8.00282,8.00282.txt,MX,2022-03-30,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/282controv_30mar22.doc,"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA CONTROVERSIA CONSTITUCIONAL 63/2016, ASÍ COMO LOS VOTOS PARTICULARES DE LA SEÑORA MINISTRA YASMÍN ESQUIVEL MOSSA Y DEL SEÑOR MINISTRO PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA."
8.00281,8.00281.txt,MX,2022-03-25,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/281controv_25mar22.doc,"SENTENCIA DICTADA POR EL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA CONTROVERSIA CONSTITUCIONAL 121/2012, ASÍ COMO LOS VOTOS CONCURRENTE DE LA SEÑORA MINISTRA NORMA LUCÍA PIÑA HERNÁNDEZ, CONCURRENTE Y PARTICULAR DEL SEÑOR MINISTRO JUAN LUIS GONZÁLEZ ALCÁNTARA CARRANCÁ, Y PARTICULAR Y CONCURRENTE DEL SEÑOR MINISTRO LUIS MARÍA AGUILAR MORALES."
8.00280,8.00280.txt,MX,2022-03-18,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/280controv_18mar22.doc,"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA CONTROVERSIA CONSTITUCIONAL 184/2020, ASÍ COMO LOS VOTOS CONCURRENTES DE LOS SEÑORES MINISTROS JORGE MARIO PARDO REBOLLEDO Y PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA."
8.00279,8.00279.txt,MX,2022-03-17,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/279controv_17mar22.doc,"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA CONTROVERSIA CONSTITUCIONAL 17/2018, ASÍ COMO LOS VOTOS PARTICULAR Y CONCURRENTE DE LA SEÑORA MINISTRA ANA MARGARITA RÍOS FARJAT Y PARTICULARES DE LOS SEÑORES MINISTROS JOSÉ FERNANDO FRANCO GONZÁLEZ SALAS Y PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA."
8.00278,8.00278.txt,MX,2022-02-17,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/278controv_17feb22.doc,"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA CONTROVERSIA CONSTITUCIONAL 175/2018, ASÍ COMO EL VOTO CONCURRENTE DEL SEÑOR MINISTRO JUAN LUIS GONZÁLEZ ALCÁNTARA CARRANCÁ."
8.00277,8.00277.txt,MX,2022-02-14,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/277controv_14feb22.doc,"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA CONTROVERSIA CONSTITUCIONAL 19/2017, ASÍ COMO LOS VOTOS PARTICULAR DEL SEÑOR MINISTRO JOSÉ FERNANDO FRANCO GONZÁLEZ SALAS, CONCURRENTE Y PARTICULAR DEL SEÑOR MINISTRO LUIS MARÍA AGUILAR MORALES Y CONCURRENTE DEL SEÑOR MINISTRO PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA. ----- NOTA: DECLARA LA INVALIDEZ DE ARTÍCULOS DE LA LEY GENERAL DE ASENTAMIENTOS HUMANOS, ORDENAMIENTO TERRITORIAL Y DESARROLLO URBANO, CON EFECTOS SÓLO ENTRE LAS PARTES."
8.00276,8.00276.txt,MX,2021-12-23,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/276controv_23dic21.doc,"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA CONTROVERSIA CONSTITUCIONAL 223/2019, ASÍ COMO LOS VOTOS CONCURRENTES DE LOS SEÑORES MINISTROS JUAN LUIS GONZÁLEZ ALCÁNTARA CARRANCÁ Y JOSÉ FERNANDO FRANCO GONZÁLEZ SALAS."
8.00275,8.00275.txt,MX,2021-12-13,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/275controv_13dic21.doc,"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA CONTROVERSIA CONSTITUCIONAL 91/2017, ASÍ COMO EL VOTO PARTICULAR DE LA SEÑORA MINISTRA ANA MARGARITA RÍOS FARJAT."
8.00274,8.00274.txt,MX,2021-12-09,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/274controv_09dic21.doc,"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA CONTROVERSIA CONSTITUCIONAL 210/2019, ASÍ COMO EL VOTO PARTICULAR DE LA SEÑORA MINISTRA ANA MARGARITA RÍOS FARJAT."
8.00273,8.00273.txt,MX,2021-11-24,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/273controv_24nov21.doc,SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA CONTROVERSIA CONSTITUCIONAL 195/2020.
8.00272,8.00272.txt,MX,2021-11-01,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/272controv_01nov21.doc,"SENTENCIA DICTADA POR LA SEGUNDA SALA DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA CONTROVERSIA CONSTITUCIONAL 89/2020, ASÍ COMO EL VOTO PARTICULAR DE LA SEÑORA MINISTRA YASMÍN ESQUIVEL MOSSA."
8.00271,8.00271.txt,MX,2021-09-14,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/271controv_14sep21.doc,"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA CONTROVERSIA CONSTITUCIONAL 121/2020, ASÍ COMO EL VOTO PARTICULAR Y CONCURRENTE DEL SEÑOR MINISTRO JORGE MARIO PARDO REBOLLEDO."
8.00270,8.00270.txt,MX,2021-08-20,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/270controv_20ago21.doc,"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA CONTROVERSIA CONSTITUCIONAL 282/2019, ASÍ COMO EL VOTO DE MINORÍA DE LA SEÑORA MINISTRA YASMÍN ESQUIVEL MOSSA Y DE LOS SEÑORES MINISTROS JOSÉ FERNANDO FRANCO GONZÁLEZ SALAS Y PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA."
8.00269,8.00269.txt,MX,2021-08-11,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/269controv_11ago21.doc,"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA CONTROVERSIA CONSTITUCIONAL 168/2017, ASÍ COMO EL VOTO PARTICULAR DEL SEÑOR MINISTRO LUIS MARÍA AGUILAR MORALES."
8.00268,8.00268.txt,MX,2021-08-02,https://www.diputados.gob.mx/LeyesBiblio/compila/controv/268controv_02ago21.doc,"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA CONTROVERSIA CONSTITUCIONAL 207/2017, ASÍ COMO LOS VOTOS DE MINORÍA DE LA SEÑORA MINISTRA YASMÍN ESQUIVEL MOSSA Y DEL SEÑOR MINISTRO PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA, CONCURRENTE DEL SEÑOR MINISTRO JOSÉ FERNANDO FRANCO GONZÁLEZ SALAS, Y PARTICULAR Y CONCURRENTE DEL SEÑOR MINISTRO JORGE MARIO PARDO REBOLLEDO."
