Id,last_reform_date,title,source,text,jurisdiction
10.00791,08/09/2021,PROY-NMX-F-811-SCFI-2021,https://diariooficial.gob.mx/normasOficiales/8683/seeco17_C/seeco17_C.html,10.00791.txt,MX
10.00792,08/09/2021,PROY-NMX-AA-166/3-SCFI-2021,https://diariooficial.gob.mx/normasOficiales/8684/seeco18_C/seeco18_C.html,10.00792.txt,MX
10.00793,08/09/2021,PROY-NMX-AA-005-SCFI-2021,https://diariooficial.gob.mx/normasOficiales/8685/seeco19_C/seeco19_C.html,10.00793.txt,MX
10.00794,08/09/2021,PROY-NMX-AA-133-SCFI-2021,https://diariooficial.gob.mx/normasOficiales/8686/seeco110_C/seeco110_C.html,10.00794.txt,MX
10.00795,07/09/2021,PROY-NOM-181-SCFI/SAGARPA-2018,https://diariooficial.gob.mx/normasOficiales/8668/seeco/seeco.html,10.00795.txt,MX
10.00796,07/09/2021,"PROY-NMX-O-113-SCFI-2020, PROY-NMX-O-230-SCFI-2020 y PROY-NMX-O-234-SCFI-2020",https://diariooficial.gob.mx/normasOficiales/8669/seeco11_C/seeco11_C.html,10.00796.txt,MX
10.00797,07/09/2021,PROY-NMX-Y-365-SCFI-2019,https://diariooficial.gob.mx/normasOficiales/8670/seeco12_C/seeco12_C.html,10.00797.txt,MX
10.00798,07/09/2021,PROY-NMX-FF-018-SCFI-2020,https://diariooficial.gob.mx/normasOficiales/8671/seeco13_C/seeco13_C.html,10.00798.txt,MX
10.00799,07/09/2021,PROY-NMX-FF-022-SCFI-2020,https://diariooficial.gob.mx/normasOficiales/8672/seeco14_C/seeco14_C.html,10.00799.txt,MX
10.00800,07/09/2021,PROY-NMX-FF-034/1-SCFI-2020,https://diariooficial.gob.mx/normasOficiales/8673/seeco15_C/seeco15_C.html,10.00800.txt,MX
10.00801,07/09/2021,PROY-NMX-FF-045-SCFI-2020,https://diariooficial.gob.mx/normasOficiales/8674/seeco16_C/seeco16_C.html,10.00801.txt,MX
10.00802,07/09/2021,PROY-NMX-FF-135-SCFI-2020,https://diariooficial.gob.mx/normasOficiales/8675/seeco17_C/seeco17_C.html,10.00802.txt,MX
10.00803,07/09/2021,PROY-NMX-I-20000-3-NYCE-2020,https://diariooficial.gob.mx/normasOficiales/8676/seeco18_C/seeco18_C.html,10.00803.txt,MX
10.00804,06/09/2021,NMX-I-325-NYCE-2021,https://diariooficial.gob.mx/normasOficiales/8654/seeco11_C/seeco11_C.html,10.00804.txt,MX
10.00805,06/09/2021,NMX-V-018-NORMEX-2019,https://diariooficial.gob.mx/normasOficiales/8655/seeco12_C/seeco12_C.html,10.00805.txt,MX
10.00806,06/09/2021,NMX-F-CC-22002-4-NORMEX-IMNC-2019,https://diariooficial.gob.mx/normasOficiales/8656/seeco13_C/seeco13_C.html,10.00806.txt,MX
10.00807,06/09/2021,PROY-NMX-F-173-SCFI-2020,https://diariooficial.gob.mx/normasOficiales/8657/seeco14_C/seeco14_C.html,10.00807.txt,MX
10.00808,06/09/2021,PROY-NMX-F-825-SCFI-2020,https://diariooficial.gob.mx/normasOficiales/8658/seeco15_C/seeco15_C.html,10.00808.txt,MX
10.00809,06/09/2021,PROY-NMX-F-826-SCFI-2020,https://diariooficial.gob.mx/normasOficiales/8659/seeco16_C/seeco16_C.html,10.00809.txt,MX
10.00810,06/09/2021,PROY-NMX-326-NYCE-2021,https://diariooficial.gob.mx/normasOficiales/8660/seeco17_C/seeco17_C.html,10.00810.txt,MX
10.00811,06/09/2021,PROY-NMX-I-61935-1-NYCE-2021,https://diariooficial.gob.mx/normasOficiales/8661/seeco18_C/seeco18_C.html,10.00811.txt,MX
10.00812,06/09/2021,PROY-NMX-I-22301-NYCE-2020,https://diariooficial.gob.mx/normasOficiales/8662/seeco19_C/seeco19_C.html,10.00812.txt,MX
10.00813,06/09/2021,PROY-NMX-I-20000-7-NYCE-2021,https://diariooficial.gob.mx/normasOficiales/8663/seeco110_C/seeco110_C.html,10.00813.txt,MX
10.00814,06/09/2021,PROY-NMX-I-J-324-NYCE-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8664/seeco111_C/seeco111_C.html,10.00814.txt,MX
10.00815,06/09/2021,PROY-NMX-I-22316-NYCE-2020,https://diariooficial.gob.mx/normasOficiales/8665/seeco112_C/seeco112_C.html,10.00815.txt,MX
10.00816,06/09/2021,PROY-NMX-I-22320-NYCE-2020,https://diariooficial.gob.mx/normasOficiales/8666/seeco113_C/seeco113_C.html,10.00816.txt,MX
10.00817,06/09/2021,PROY-NMX-I-27018-NYCE-2020,https://diariooficial.gob.mx/normasOficiales/8667/seeco114_C/seeco114_C.html,10.00817.txt,MX
10.00818,03/09/2021,PROY-NMX-I-274-NYCE-2021,https://diariooficial.gob.mx/normasOficiales/8652/seeco11_C/seeco11_C.html,10.00818.txt,MX
10.00819,03/09/2021,PROY-NMX-I-14763-2-NYCE-2020,https://diariooficial.gob.mx/normasOficiales/8653/seeco12_C/seeco12_C.html,10.00819.txt,MX
10.00820,02/09/2021,NMX-J-738-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8642/seeco11_C/seeco11_C.html,10.00820.txt,MX
10.00821,02/09/2021,NMX-J-795-3-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8643/seeco12_C/seeco12_C.html,10.00821.txt,MX
10.00822,02/09/2021,NMX-J-810-1-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8644/seeco13_C/seeco13_C.html,10.00822.txt,MX
10.00823,02/09/2021,NMX-J-819-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8645/seeco14_C/seeco14_C.html,10.00823.txt,MX
10.00824,02/09/2021,NMX-J-768-3-4-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8646/seeco15_C/seeco15_C.html,10.00824.txt,MX
10.00825,02/09/2021,NMX-J-806-2-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8647/seeco16_C/seeco16_C.html,10.00825.txt,MX
10.00826,02/09/2021,NMX-J-810-2-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8648/seeco17_C/seeco17_C.html,10.00826.txt,MX
10.00827,02/09/2021,NMX-J-797-3-4-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8649/seeco18_C/seeco18_C.html,10.00827.txt,MX
10.00828,02/09/2021,PROY-NMX-I-1362-NYCE-2019,https://diariooficial.gob.mx/normasOficiales/8650/seeco19_C/seeco19_C.html,10.00828.txt,MX
10.00829,02/09/2021,PROY-NMX-I-4903-NYCE-2019,https://diariooficial.gob.mx/normasOficiales/8651/seeco110_C/seeco110_C.html,10.00829.txt,MX
10.00830,01/09/2021,NMX-J-794-3-4-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8632/seeco12_C/seeco12_C.html,10.00830.txt,MX
10.00831,01/09/2021,NMX-J-794-3-10-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8633/seeco13_C/seeco13_C.html,10.00831.txt,MX
10.00832,01/09/2021,NMX-J-059-1-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8634/seeco14_C/seeco14_C.html,10.00832.txt,MX
10.00833,01/09/2021,NMX-J-795-1-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8635/seeco15_C/seeco15_C.html,10.00833.txt,MX
10.00834,01/09/2021,NMX-J-806-4-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8636/seeco16_C/seeco16_C.html,10.00834.txt,MX
10.00835,01/09/2021,NMX-J-814-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8637/seeco17_C/seeco17_C.html,10.00835.txt,MX
10.00836,01/09/2021,NMX-J-733-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8638/seeco18_C/seeco18_C.html,10.00836.txt,MX
10.00837,01/09/2021,NMX-J-795-2-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8639/seeco19_C/seeco19_C.html,10.00837.txt,MX
10.00838,01/09/2021,NMX-J-815-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8641/seeco111_C/seeco111_C.html,10.00838.txt,MX
10.00839,31/08/2021,PROY-NOM-033/1-SCFI-2019,https://diariooficial.gob.mx/normasOficiales/8621/seeco12_C/seeco12_C.html,10.00839.txt,MX
10.00840,31/08/2021,J-787-1-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8622/seeco13_C/seeco13_C.html,10.00840.txt,MX
10.00841,31/08/2021,J-787-2-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8623/seeco14_C/seeco14_C.html,10.00841.txt,MX
10.00842,31/08/2021,J-790-7-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8624/seeco15_C/seeco15_C.html,10.00842.txt,MX
10.00843,31/08/2021,J-790-8-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8625/seeco16_C/seeco16_C.html,10.00843.txt,MX
10.00844,31/08/2021,J-790-9-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8626/seeco17_C/seeco17_C.html,10.00844.txt,MX
10.00845,31/08/2021,J-790-12-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8627/seeco18_C/seeco18_C.html,10.00845.txt,MX
10.00846,31/08/2021,J-790-15-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8628/seeco19_C/seeco19_C.html,10.00846.txt,MX
10.00847,31/08/2021,J-794-3-1-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8629/seeco110_C/seeco110_C.html,10.00847.txt,MX
10.00848,31/08/2021,J-794-3-2-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8630/seeco111_C/seeco111_C.html,10.00848.txt,MX
10.00849,31/08/2021,J-794-3-3-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8631/seeco112_C/seeco112_C.html,10.00849.txt,MX
10.00850,31/08/2021,NMX-J-806-6-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8640/seeco110_C/seeco110_C.html,10.00850.txt,MX
10.00851,30/08/2021,NMX-J-009-4248-8-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8606/seeco13_C/seeco13_C.html,10.00851.txt,MX
10.00852,30/08/2021,NMX-J-610-4-5-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8607/seeco14_C/seeco14_C.html,10.00852.txt,MX
10.00853,30/08/2021,NMX-J-610-4-12-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8608/seeco15_C/seeco15_C.html,10.00853.txt,MX
10.00854,30/08/2021,NMX-J-625-21-1-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8609/seeco16_C/seeco16_C.html,10.00854.txt,MX
10.00855,30/08/2021,NMX-J-625-151-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8610/seeco17_C/seeco17_C.html,10.00855.txt,MX
10.00856,30/08/2021,NMX-J-786-3-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8611/seeco18_C/seeco18_C.html,10.00856.txt,MX
10.00857,30/08/2021,NMX-J-786-4-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8612/seeco19_C/seeco19_C.html,10.00857.txt,MX
10.00858,30/08/2021,NMX-J-786-5-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8613/seeco110_C/seeco110_C.html,10.00858.txt,MX
10.00859,30/08/2021,NMX-J-786-6-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8614/seeco111_C/seeco111_C.html,10.00859.txt,MX
10.00860,30/08/2021,NMX-J-786-7-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8615/seeco112_C/seeco112_C.html,10.00860.txt,MX
10.00861,30/08/2021,NMX-J-801-1-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8616/seeco113_C/seeco113_C.html,10.00861.txt,MX
10.00862,30/08/2021,NMX-J-521-2-27-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8617/seeco114_C/seeco114_C.html,10.00862.txt,MX
10.00863,30/08/2021,NMX-J-696-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8618/seeco115_C/seeco115_C.html,10.00863.txt,MX
10.00864,30/08/2021,NMX-J-731-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8619/seeco116_C/seeco116_C.html,10.00864.txt,MX
10.00865,30/08/2021,NMX-J-009-4248-1-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8620/seeco117_C/seeco117_C.html,10.00865.txt,MX
10.00866,27/08/2021,NMX-J-802-1-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8600/seeco12_C/seeco12_C.html,10.00866.txt,MX
10.00867,27/08/2021,NMX-J-802-2-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8601/seeco13_C/seeco13_C.html,10.00867.txt,MX
10.00868,27/08/2021,NMX-J-803-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8602/seeco14_C/seeco14_C.html,10.00868.txt,MX
10.00869,27/08/2021,NMX-J-805-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8603/seeco15_C/seeco15_C.html,10.00869.txt,MX
10.00870,27/08/2021,NMX-J-809-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8604/seeco16_C/seeco16_C.html,10.00870.txt,MX
10.00871,27/08/2021,NMX-J-811-2-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8605/seeco17_C/seeco17_C.html,10.00871.txt,MX
10.00872,26/08/2021,NMX-J-793-2-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8591/seeco11_C/seeco11_C.html,10.00872.txt,MX
10.00873,26/08/2021,NMX-J-813-1-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8592/seeco12_C/seeco12_C.html,10.00873.txt,MX
10.00874,26/08/2021,NMX-J-178-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8593/seeco13_C/seeco13_C.html,10.00874.txt,MX
10.00875,26/08/2021,NMX-J-199-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8594/seeco14_C/seeco14_C.html,10.00875.txt,MX
10.00876,26/08/2021,NMX-J-438-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8595/seeco15_C/seeco15_C.html,10.00876.txt,MX
10.00877,26/08/2021,NMX-J-602-3-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8596/seeco16_C/seeco16_C.html,10.00877.txt,MX
10.00878,26/08/2021,NMX-J-797-2-1-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8597/seeco17_C/seeco17_C.html,10.00878.txt,MX
10.00879,26/08/2021,NMX-J-798-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8598/seeco18_C/seeco18_C.html,10.00879.txt,MX
10.00880,26/08/2021,NMX-J-800-1-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8599/seeco19_C/seeco19_C.html,10.00880.txt,MX
10.00881,25/08/2021,NMX-K-540-NYCE-2020,https://diariooficial.gob.mx/normasOficiales/8581/seeco11_C/seeco11_C.html,10.00881.txt,MX
10.00882,25/08/2021,NMX-I-62368-1-NYCE-2020,https://diariooficial.gob.mx/normasOficiales/8582/seeco12_C/seeco12_C.html,10.00882.txt,MX
10.00883,25/08/2021,NMX-J-SAA-50007-ANCE-IMNC-2020,https://diariooficial.gob.mx/normasOficiales/8583/seeco13_C/seeco13_C.html,10.00883.txt,MX
10.00884,25/08/2021,NMX-I-11801-1-NYCE-2020,https://diariooficial.gob.mx/normasOficiales/8584/seeco14_C/seeco14_C.html,10.00884.txt,MX
10.00885,25/08/2021,NMX-J-639-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8585/seeco15_C/seeco15_C.html,10.00885.txt,MX
10.00886,25/08/2021,NMX-J-726-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8586/seeco16_C/seeco16_C.html,10.00886.txt,MX
10.00887,25/08/2021,NMX-J-758-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8587/seeco17_C/seeco17_C.html,10.00887.txt,MX
10.00888,25/08/2021,NMX-J-762-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8588/seeco18_C/seeco18_C.html,10.00888.txt,MX
10.00889,25/08/2021,NMX-J-785-2-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8589/seeco19_C/seeco19_C.html,10.00889.txt,MX
10.00890,25/08/2021,NMX-J-793-1-ANCE-2020,https://diariooficial.gob.mx/normasOficiales/8590/seeco110_C/seeco110_C.html,10.00890.txt,MX
10.00891,10/08/2021,NMX-W-128-SCFI-2019,https://diariooficial.gob.mx/normasOficiales/8573/seeco11_C/seeco11_C.html,10.00891.txt,MX
10.00892,10/08/2021,NMX-W-129-SCFI-2020,https://diariooficial.gob.mx/normasOficiales/8574/seeco12_C/seeco12_C.html,10.00892.txt,MX
10.00893,10/08/2021,NMX-W-130-SCFI-2020,https://diariooficial.gob.mx/normasOficiales/8575/seeco13_C/seeco13_C.html,10.00893.txt,MX
10.00894,10/08/2021,NMX-W-132-SCFI-2019,https://diariooficial.gob.mx/normasOficiales/8576/seeco14_C/seeco14_C.html,10.00894.txt,MX
10.00895,10/08/2021,NMX-D-9227-IMNC-2019,https://diariooficial.gob.mx/normasOficiales/8577/seeco15_C/seeco15_C.html,10.00895.txt,MX
10.00896,10/08/2021,PROY-NMX-B-029-CANACERO-2020,https://diariooficial.gob.mx/normasOficiales/8578/seeco16_C/seeco16_C.html,10.00896.txt,MX
10.00897,10/08/2021,PROY-NMX-D-321-IMNC-2020,https://diariooficial.gob.mx/normasOficiales/8579/seeco17_C/seeco17_C.html,10.00897.txt,MX
10.00898,10/08/2021,PROY-NMX-GR-1834-IMNC-2019,https://diariooficial.gob.mx/normasOficiales/8580/seeco18_C/seeco18_C.html,10.00898.txt,MX
10.00899,09/08/2021,NMX-B-253-CANACERO-2020,https://diariooficial.gob.mx/normasOficiales/8567/seeco11_C/seeco11_C.html,10.00899.txt,MX
10.00900,09/08/2021,NMX-W-054-SCFI-2020,https://diariooficial.gob.mx/normasOficiales/8568/seeco12_C/seeco12_C.html,10.00900.txt,MX
10.00901,09/08/2021,NMX-W-059-SCFI-2020,https://diariooficial.gob.mx/normasOficiales/8569/seeco13_C/seeco13_C.html,10.00901.txt,MX
10.00902,09/08/2021,NMX-W-118-SCFI-2019,https://diariooficial.gob.mx/normasOficiales/8570/seeco14_C/seeco14_C.html,10.00902.txt,MX
10.00903,09/08/2021,NMX-W-120-SCFI-2019,https://diariooficial.gob.mx/normasOficiales/8571/seeco15_C/seeco15_C.html,10.00903.txt,MX
10.00904,09/08/2021,NMX-W-125-SCFI-2019,https://diariooficial.gob.mx/normasOficiales/8572/seeco16_C/seeco16_C.html,10.00904.txt,MX
10.00905,03/08/2021,NOM-027-NUCL-2021,https://diariooficial.gob.mx/normasOficiales/8566/sener11_C/sener11_C.html,10.00905.txt,MX
10.00906,28/07/2021,PROY-NOM-251-SE-2020,https://diariooficial.gob.mx/normasOficiales/8565/seeco11_C/seeco11_C.html,10.00906.txt,MX
10.00907,21/07/2021,NOM-033-ENER-2019,https://diariooficial.gob.mx/normasOficiales/8564/sener11_C/sener11_C.html,10.00907.txt,MX
10.00908,16/07/2021,PROY-NOM-022-ENER/SE-2020,https://diariooficial.gob.mx/normasOficiales/8562/sener11_C/sener11_C.html,10.00908.txt,MX
10.00909,16/07/2021,PROY-NOM-034-ENER/SE-2020,https://diariooficial.gob.mx/normasOficiales/8563/sener12_C/sener12_C.html,10.00909.txt,MX
10.00910,08/07/2021,NOM-152-SCFI-2019,https://diariooficial.gob.mx/normasOficiales/8561/seeco11_C/seeco11_C.html,10.00910.txt,MX
10.00911,30/06/2021,PROY-NOM-015-SCT2/2021,https://diariooficial.gob.mx/normasOficiales/8560/sct11_C/sct11_C.html,10.00911.txt,MX
10.00912,25/06/2021,"NOM-046-ZOO-1995, AVISO de Cancelación",https://diariooficial.gob.mx/normasOficiales/8559/sader/sader.html,10.00912.txt,MX
10.00913,18/06/2021,PROY-NMX-B-526-CANACERO-2020,https://diariooficial.gob.mx/normasOficiales/8553/seeco11_C/seeco11_C.html,10.00913.txt,MX
10.00914,18/06/2021,PROY-NMX-B-118-CANACERO-2020,https://diariooficial.gob.mx/normasOficiales/8554/seeco12_C/seeco12_C.html,10.00914.txt,MX
10.00915,18/06/2021,PROY-NMX-B-528-CANACERO-2020,https://diariooficial.gob.mx/normasOficiales/8555/seeco13_C/seeco13_C.html,10.00915.txt,MX
10.00916,18/06/2021,PROY-NMX-H-082-CANACERO-2020,https://diariooficial.gob.mx/normasOficiales/8556/seeco14_C/seeco14_C.html,10.00916.txt,MX
10.00917,18/06/2021,PROY-NMX-X-048-SCFI-2020,https://diariooficial.gob.mx/normasOficiales/8557/seeco15_C/seeco15_C.html,10.00917.txt,MX
10.00918,18/06/2021,"NMX-X-003-1976, NMX-X-008-1967, NMX-X-014-1981 y NMX-X-035-1972",https://diariooficial.gob.mx/normasOficiales/8558/seeco16_C/seeco16_C.html,10.00918.txt,MX
10.00919,17/06/2021,PROY-NMX-AA-188-SCFI-2019,https://diariooficial.gob.mx/normasOficiales/8547/seeco11_C/seeco11_C.html,10.00919.txt,MX
10.00920,17/06/2021,PROY-NMX-B-455-CANACERO-2020,https://diariooficial.gob.mx/normasOficiales/8548/seeco12_C/seeco12_C.html,10.00920.txt,MX
10.00921,17/06/2021,PROY-NMX-B-500-CANACERO-2020,https://diariooficial.gob.mx/normasOficiales/8549/seeco13_C/seeco13_C.html,10.00921.txt,MX
10.00922,17/06/2021,PROY-NMX-B-116-CANACERO-2019,https://diariooficial.gob.mx/normasOficiales/8550/seeco14_C/seeco14_C.html,10.00922.txt,MX
10.00923,17/06/2021,PROY-NMX-B-527-CANACERO-2020,https://diariooficial.gob.mx/normasOficiales/8551/seeco15_C/seeco15_C.html,10.00923.txt,MX
10.00924,17/06/2021,PROY-NMX-B-290-CANACERO-2019,https://diariooficial.gob.mx/normasOficiales/8552/seeco16_C/seeco16_C.html,10.00924.txt,MX
10.00925,16/06/2021,NMX-FF-034-SCFI-2020,https://diariooficial.gob.mx/normasOficiales/8540/seeco12_C/seeco12_C.html,10.00925.txt,MX
10.00926,16/06/2021,NMX-B-522-CANACERO-2020,https://diariooficial.gob.mx/normasOficiales/8541/seeco13_C/seeco13_C.html,10.00926.txt,MX
10.00927,16/06/2021,NMX-T-021-SCFI-2019,https://diariooficial.gob.mx/normasOficiales/8542/seeco14_C/seeco14_C.html,10.00927.txt,MX
10.00928,16/06/2021,NMX-H-004-SCFI-2020,https://diariooficial.gob.mx/normasOficiales/8543/seeco15_C/seeco15_C.html,10.00928.txt,MX
10.00929,16/06/2021,PROY-NMX-AA-189-SCFI-2020,https://diariooficial.gob.mx/normasOficiales/8544/seeco16_C/seeco16_C.html,10.00929.txt,MX
10.00930,16/06/2021,PROY-NMX-F-013-SCFI-2020,https://diariooficial.gob.mx/normasOficiales/8545/seeco17_C/seeco17_C.html,10.00930.txt,MX
10.00931,16/06/2021,NMX-AA-142-SCFI-2008,https://diariooficial.gob.mx/normasOficiales/8546/seeco18_C/seeco18_C.html,10.00931.txt,MX
10.00932,15/06/2021,NMX-W-143-SCFI-2020,https://diariooficial.gob.mx/normasOficiales/8534/seeco11_C/seeco11_C.html,10.00932.txt,MX
10.00933,15/06/2021,NMX-W-145-SCFI-2020,https://diariooficial.gob.mx/normasOficiales/8535/seeco12_C/seeco12_C.html,10.00933.txt,MX
10.00934,15/06/2021,PROY-NMX-B-086-CANACERO-2020,https://diariooficial.gob.mx/normasOficiales/8536/seeco13_C/seeco13_C.html,10.00934.txt,MX
10.00935,15/06/2021,PROY-NMX-B-529-CANACERO-2020,https://diariooficial.gob.mx/normasOficiales/8537/seeco14_C/seeco14_C.html,10.00935.txt,MX
10.00936,15/06/2021,PROY-NMX-D-233-IMNC-2020,https://diariooficial.gob.mx/normasOficiales/8538/seeco15_C/seeco15_C.html,10.00936.txt,MX
10.00937,15/06/2021,PROY-NMX-CC-10004-IMNC-2019,https://diariooficial.gob.mx/normasOficiales/8539/seeco16_C/seeco16_C.html,10.00937.txt,MX
10.00938,14/06/2021,NMX-CC-39001-IMNC-2019,https://diariooficial.gob.mx/normasOficiales/8528/seeco12_C/seeco12_C.html,10.00938.txt,MX
10.00939,14/06/2021,NMX-CC-54001-IMNC-2020,https://diariooficial.gob.mx/normasOficiales/8529/seeco13_C/seeco13_C.html,10.00939.txt,MX
10.00940,14/06/2021,NMX-SAA-14055-1-IMNC-2019,https://diariooficial.gob.mx/normasOficiales/8530/seeco14_C/seeco14_C.html,10.00940.txt,MX
10.00941,14/06/2021,NMX-W-116-SCFI-2019,https://diariooficial.gob.mx/normasOficiales/8531/seeco15_C/seeco15_C.html,10.00941.txt,MX
10.00942,14/06/2021,NMX-W-121-SCFI-2020,https://diariooficial.gob.mx/normasOficiales/8532/seeco16_C/seeco16_C.html,10.00942.txt,MX
10.00943,14/06/2021,NMX-W-126-SCFI-2020,https://diariooficial.gob.mx/normasOficiales/8533/seeco17_C/seeco17_C.html,10.00943.txt,MX
10.00944,11/06/2021,PROY-NOM-247-SE-2021,https://diariooficial.gob.mx/normasOficiales/8526/seeco11_C/seeco11_C.html,10.00944.txt,MX
10.00945,11/06/2021,NOM-015-STPS-2001,https://diariooficial.gob.mx/normasOficiales/8527/stps11_C/stps11_C.html,10.00945.txt,MX
10.00946,09/06/2021,PROY-NOM-003-ENER-2020,https://diariooficial.gob.mx/normasOficiales/8519/sener11_C/sener11_C.html,10.00946.txt,MX
10.00947,09/06/2021,NMX-J-I-62115-ANCE-NYCE-2020,https://diariooficial.gob.mx/normasOficiales/8520/seeco11_C/seeco11_C.html,10.00947.txt,MX
10.00948,09/06/2021,PROY-NMX-F-714-COFOCALEC-2020,https://diariooficial.gob.mx/normasOficiales/8521/seeco12_C/seeco12_C.html,10.00948.txt,MX
10.00949,09/06/2021,PROY-NMX-F-715-COFOCALEC-2020,https://diariooficial.gob.mx/normasOficiales/8522/seeco13_C/seeco13_C.html,10.00949.txt,MX
10.00950,09/06/2021,PROY-NMX-F-720-COFOCALEC-2020,https://diariooficial.gob.mx/normasOficiales/8523/seeco14_C/seeco14_C.html,10.00950.txt,MX
10.00951,09/06/2021,PROY-NMX-F-777-COFOCALEC-2020,https://diariooficial.gob.mx/normasOficiales/8524/seeco15_C/seeco15_C.html,10.00951.txt,MX
10.00952,09/06/2021,PROY-NMX-F-781-COFOCALEC-2020,https://diariooficial.gob.mx/normasOficiales/8525/seeco16_C/seeco16_C.html,10.00952.txt,MX
10.00953,08/06/2021,NMX-I-870-NYCE-2020,https://diariooficial.gob.mx/normasOficiales/8512/seeco11_C/seeco11_C.html,10.00953.txt,MX
10.00954,08/06/2021,NMX-I-4113-NYCE-2020,https://diariooficial.gob.mx/normasOficiales/8513/seeco12_C/seeco12_C.html,10.00954.txt,MX
10.00955,08/06/2021,NMX-I-4114-NYCE-2020,https://diariooficial.gob.mx/normasOficiales/8514/seeco13_C/seeco13_C.html,10.00955.txt,MX
10.00956,08/06/2021,NMX-I-4115-NYCE-2020,https://diariooficial.gob.mx/normasOficiales/8515/seeco14_C/seeco14_C.html,10.00956.txt,MX
10.00957,08/06/2021,NMX-I-4451-NYCE-2020,https://diariooficial.gob.mx/normasOficiales/8516/seeco15_C/seeco15_C.html,10.00957.txt,MX
10.00958,08/06/2021,NMX-I-4900-NYCE-2020,https://diariooficial.gob.mx/normasOficiales/8517/seeco16_C/seeco16_C.html,10.00958.txt,MX
10.00959,08/06/2021,PROY-NOM-014-ENER-2020,https://diariooficial.gob.mx/normasOficiales/8518/sener11_C/sener11_C.html,10.00959.txt,MX
10.00960,07/06/2021,PROY-NOM-010-ENER-2020,https://diariooficial.gob.mx/normasOficiales/8511/sener11_C/sener11_C.html,10.00960.txt,MX
